batch,code,strength,size,start,api_code,api_batch,smcc_batch,lactose_batch,starch_batch,api_water,api_total_impurities,api_l_impurity,api_content,api_ps01,api_ps05,api_ps09,lactose_water,lactose_sieve0045,lactose_sieve015,lactose_sieve025,smcc_water,smcc_td,smcc_bd,smcc_ps01,smcc_ps05,smcc_ps09,starch_ph,starch_water,tbl_min_thickness,tbl_max_thickness,fct_min_thickness,fct_max_thickness,tbl_min_weight,tbl_max_weight,tbl_rsd_weight,fct_rsd_weight,tbl_min_hardness,tbl_max_hardness,tbl_av_hardness,fct_min_hardness,fct_max_hardness,fct_av_hardness,tbl_max_diameter,fct_max_diameter,tbl_tensile,fct_tensile,tbl_yield,batch_yield,dissolution_av,dissolution_min,resodual_solvent,impurities_total,impurity_o,impurity_l,tbl_speed_mean,tbl_speed_change,tbl_speed_0_duration,total_waste,startup_waste,weekend,fom_mean,fom_change,SREL_startup_mean,SREL_production_mean,SREL_production_max,main_CompForce mean,main_CompForce_sd,main_CompForce_median,pre_CompForce_mean,tbl_fill_mean,tbl_fill_sd,cyl_height_mean,stiffness_mean,stiffness_max,stiffness_min,ejection_mean,ejection_max,ejection_min,Startup_tbl_fill_maxDifference,Startup_main_CompForce_mean,Startup_tbl_fill_mean,Drug release average (%),Drug release min (%),Residual solvent,Total impurities,Impurity O,Impurity L,Batch Size (tablets),Normalisation factor
471,10,20M,960000,okt.19,5,83,8,9,9,1.69,0.2,0.09,94.4,1.48,31.17,153.658,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.7,3.9,3.9,3.9,220.0,229.0,0.81,0.98,66.64,88.2,52,43.0,62.0,76.44,9.1,9.2,0.933249341,1.35696483,98.438,98.438,86.33,83,0.0,0.2,0.05,0.09,119.958728,6.354166667,73.95833333,870.3125,8327,no,79.86892032,19,4.466666667,3.379623168,6.5,9.559769714,0.087092753,9.6,0.133496162,4.623747383,0.05046573,0.720094208,66.55198883,73,64,182.957083,214,169,0.35,7.840740741,4.749259259,86.33,83.0,0.0,0.2,0.05,0.09,960000,9.6
472,10,20M,960000,okt.19,5,83,8,9,9,1.69,0.2,0.09,94.4,1.48,31.17,153.658,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.0,222.0,229.0,0.94,0.91,52.92,70.56,44,34.0,54.0,62.72,9.1,9.2,0.789672519,1.085571864,98.008,97.822,85.5,83,0.0,0.2,0.05,0.09,119.9712792,5.0,124.2708333,998.9583333,8134,no,79.85008696,13,3.662962963,3.73570927,6.0,7.654433498,0.167375267,7.6,0.075228712,4.670995778,0.02958044,0.885172414,67.87966221,75,65,161.6439127,189,149,0.08,9.881481481,4.717407407,85.5,83.0,0.0,0.2,0.05,0.09,960000,9.6
455,20,40M,1100000,okt.19,4,138,8,9,9,0,0.08,0,94.5,4.68,47.82,137.589,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,5.2,5.3,5.3,5.4,,,1.34,1.06,69.0,131.0,95,103.88,141.12,115.64,10.0,10.1,1.141689701,1.350495984,97.81,97.184,99.67,97,0.09,0.05,0.05,0.05,99.97577828,4.636363636,72.36363636,1756.636364,5167,no,51.58680819,15,9.695833333,4.938698195,13.6,11.10330789,0.523078237,11.3,6.428600509,8.887020356,0.268121112,2.341346056,46.5221374,56,27,303.610687,1284,186,0.99,10.52857143,8.740952381,99.67,97.0,0.09,0.05,0.05,0.05,1100000,11.0
473,23,20M,960000,nov.19,5,84,8,9,9,1.27,0.19,0.08,94.8,1.65,28.59,150.553,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,4.0,4.1,4.0,4.1,221.0,229.0,1.17,1.16,62.72,82.32,58,43.0,75.0,75.46,8.1,8.1,1.11239612,1.447265711,98.626,98.58,87.0,80,0.0,0.23,0.05,0.1,119.9287544,2.916666667,45.625,288.3333333,2461,no,79.91115849,16,33.40714286,4.955857143,7.3,6.656607143,0.107120164,6.6,0.000107143,6.206889286,0.090807984,2.059528571,59.15464286,66,45,201.7110714,236,117,0.51,5.92,6.146,87.0,80.0,0.0,0.23,0.05,0.1,960000,9.6
474,23,20M,960000,nov.19,5,84,8,9,9,1.27,0.19,0.08,94.8,1.65,28.59,150.553,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,4.0,4.1,4.1,4.1,221.0,230.0,1.19,1.31,62.72,78.4,53,39.0,68.0,70.56,8.1,8.1,1.016499903,1.353287418,98.157,98.343,86.0,80,0.0,0.22,0.05,0.09,119.8798304,3.541666667,67.70833333,973.0208333,9205,no,79.97810734,17,5.893548387,5.267511603,7.2,5.955872903,0.091428916,5.9,0.0,6.218089968,0.089035068,2.112638343,61.33166726,68,43,192.2399143,215,115,0.27,6.663333333,6.184333333,86.0,80.0,0.0,0.22,0.05,0.09,960000,9.6
475,23,20M,960000,nov.19,5,84,8,9,9,1.27,0.19,0.08,94.8,1.65,28.59,150.553,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.1,4.1,4.2,222.0,230.0,1.08,0.98,64.68,80.36,51,35.0,69.0,71.54,8.1,8.1,0.978141416,1.339414432,98.672,98.485,89.17,87,0.0,0.23,0.05,0.1,119.95765,3.854166667,36.875,680.9375,6227,no,79.97799858,9,7.747826087,5.265939177,7.2,5.957423971,0.101127241,6.0,0.0,6.262153846,0.087406835,2.119431127,62.78962433,71,48,190.8422182,210,111,0.3,6.004545455,6.063181818,89.17,87.0,0.0,0.23,0.05,0.1,960000,9.6
476,23,20M,960000,nov.19,5,90,8,9,9,0.94,0.17,0.06,95.1,2.03,32.39,152.375,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,221.0,233.0,0.92,1.5,63.7,88.2,57,43.0,72.0,79.38,8.1,8.1,1.120547299,1.522448346,98.675,98.769,88.67,84,0.0,0.21,0.05,0.09,119.9447629,5.625,60.3125,794.375,5009,no,79.77926657,4,6.35,5.199751597,10.3,6.05267094,0.115552248,6.0,0.0,6.334476496,0.098464576,2.12,63.08796296,69,41,189.2393162,227,97,0.51,5.8,6.174444444,88.67,84.0,0.0,0.21,0.05,0.09,960000,9.6
477,23,20M,960000,nov.19,5,90,8,9,9,0.94,0.17,0.06,95.1,2.03,32.39,152.375,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,219.0,228.0,1.13,1.12,66.64,90.16,60,17.0,77.0,78.4,8.1,8.1,1.179523473,1.503652687,99.242,99.148,88.0,79,0.0,0.23,0.05,0.09,119.9442958,2.291666667,35.625,490.5208333,4568,no,79.9781767,10,6.836842105,5.179270021,7.8,5.95411056,0.101193371,6.0,0.0,6.282002126,0.09246935,2.114461375,63.80758327,69,56,187.4493267,220,127,0.78,5.783333333,6.026666667,88.0,79.0,0.0,0.23,0.05,0.09,960000,9.6
478,23,20M,960000,nov.19,5,90,8,9,9,0.94,0.17,0.06,95.1,2.03,32.39,152.375,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,223.0,234.0,1.14,1.16,72.52,84.28,56,43.0,74.0,78.4,8.1,8.1,1.100888574,1.503652687,99.243,99.29,87.0,80,0.0,0.22,0.05,0.09,119.9610895,1.5625,36.14583333,411.4583333,3422,no,79.95581478,9,9.942857143,5.07062167,6.9,5.860035524,0.116319409,5.9,0.0,6.370845471,0.097308461,2.14417762,64.69165187,73,51,183.8838366,204,106,0.6,7.041666667,6.15,87.0,80.0,0.0,0.22,0.05,0.09,960000,9.6
479,23,20M,960000,nov.19,5,90,8,9,9,0.94,0.17,0.06,95.1,2.03,32.39,152.375,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.2,223.0,231.0,1.05,1.01,63.7,84.28,51,43.0,65.0,74.48,8.1,8.1,1.002594952,1.394458861,98.343,98.343,87.33,80,0.0,0.22,0.05,0.09,119.9523675,2.916666667,34.0625,1314.895833,12229,no,79.95586158,16,6.112820513,5.230290011,7.5,5.25735768,0.104640365,5.2,0.0,6.329022556,0.093087043,2.199534551,64.13319012,74,44,173.6011457,190,95,0.72,5.440540541,6.111351351,87.33,80.0,0.0,0.22,0.05,0.09,960000,9.6
480,23,20M,960000,nov.19,5,91,8,9,9,1.29,0.18,0.07,94.8,1.55,24.07,136.302,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,222.0,230.0,1.11,0.83,64.68,86.24,57,40.0,71.0,76.44,8.1,8.1,1.120547299,1.46606137,98.249,98.295,85.42,77,0.0,0.23,0.05,0.1,119.952433,2.291666667,43.4375,1478.645833,14014,no,79.97779344,15,7.027272727,5.050017902,6.4,5.861654135,0.105783944,5.9,0.0,6.267411386,0.091335962,2.128281418,65.01646975,75,48,178.3157895,200,109,0.9,5.579069767,6.083023256,85.42,77.0,0.0,0.23,0.05,0.1,960000,9.6
481,17,20M,960000,nov.19,3,103,8,9,9,1.65,0.34,                                                ,94.2,3.1,42.74,157.97,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,223.0,231.0,0.98,1.04,62.72,94.08,51,37.0,64.0,78.4,8.1,8.1,1.002594952,1.503652687,98.818,98.958,94.0,90,0.14,0.08,0.08,0.05,119.9076923,3.645833333,54.89583333,704.4791667,6600,no,79.95028209,16,6.3,4.64374111,7.1,5.759124867,0.079932016,5.8,0.0,6.430021345,0.086726959,2.147057986,64.51440768,75,49,178.304518,193,101,0.85,6.37826087,6.293913043,94.0,90.0,0.14,0.08,0.08,0.05,960000,9.6
482,17,20M,960000,nov.19,3,103,8,9,9,1.65,0.34,                                                ,94.2,3.1,42.74,157.97,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.1,4.1,220.0,232.0,0.9,1.21,80.36,98.0,56,41.0,68.0,88.2,8.1,8.1,1.100888574,1.691609273,98.908,98.674,95.33,89,0.13,0.05,0.05,0.05,119.9978769,1.458333333,34.79166667,898.0208333,8550,no,79.97771489,12,5.639285714,4.576884602,8.5,6.359342622,0.07965524,6.4,0.0,6.406323687,0.09238611,2.08,65.15148267,74,60,180.7241872,222,160,0.54,5.688888889,6.266666667,95.33,89.0,0.13,0.05,0.05,0.05,960000,9.6
483,17,20M,960000,nov.19,3,103,8,9,9,1.49,0.34,                                                ,94.2,4.14,57.06,202.21,0.05,19,53,86,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.1,4.1,223.0,229.0,1.0,0.7,72.52,88.2,53,41.0,65.0,78.4,8.1,8.1,1.068628103,1.503652687,99.336,99.242,94.33,91,0.11,0.05,0.05,0.05,119.9638899,1.458333333,28.125,386.7708333,3668,no,79.97776994,9,8.566666667,4.663816956,7.5,6.25352962,0.071564639,6.2,0.0,6.397197588,0.083616068,2.08,64.66619369,71,58,175.162469,225,159,0.39,7.342857143,6.312857143,94.33,91.0,0.11,0.05,0.05,0.05,960000,9.6
484,17,20M,960000,nov.19,3,104,8,10,9,1.49,0.31,                                                ,94.2,4.14,57.06,202.21,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.0,223.0,229.0,0.79,0.9,76.44,90.16,53,40.0,67.0,84.28,8.1,8.1,1.068628103,1.656837304,97.82,97.727,97.17,96,0.07,0.05,0.05,0.05,119.9704056,6.458333333,138.6458333,1813.333333,11329,yes,79.97778561,13,6.013888889,3.96925,5.5,7.109214286,0.404044518,7.4,0.03675,6.378657143,0.132367821,1.989278571,63.46964286,87,26,186.9646429,260,163,0.62,6.494285714,6.291142857,97.17,96.0,0.07,0.05,0.05,0.05,960000,9.6
485,17,20M,960000,nov.19,3,104,8,10,9,1.41,0.31,                                                ,94.3,4.18,54.4,197.15,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,224.0,233.0,0.84,0.91,81.34,98.98,59,49.0,76.0,87.22,8.1,8.1,1.18960487,1.672813614,98.581,98.674,90.0,88,0.15,0.05,0.05,0.05,119.9880339,1.770833333,58.54166667,912.8125,7844,no,79.97812279,7,4.548148148,3.651371571,4.9,7.227075169,0.424919718,7.0,0.000106876,6.448485928,0.084073215,1.975803349,61.94834343,66,48,185.0765942,229,123,1.11,8.223076923,6.316153846,90.0,88.0,0.15,0.05,0.05,0.05,960000,9.6
486,17,20M,960000,nov.19,3,104,8,10,9,1.41,0.31,                                                ,94.3,4.18,54.4,197.15,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,224.0,230.0,0.98,0.67,70.56,88.2,58,45.0,76.0,81.34,8.1,8.1,1.169442075,1.560039663,99.337,99.337,88.33,85,0.1,0.05,0.05,0.05,119.9742061,1.145833333,27.39583333,300.625,2630,no,80.0,4,3.681818182,4.56177825,6.3,6.459865391,0.082833307,6.5,0.0,6.394760893,0.087246268,2.05,65.49202976,74,61,173.9004605,217,160,0.39,7.327272727,6.234545455,88.33,85.0,0.1,0.05,0.05,0.05,960000,9.6
487,17,20M,960000,nov.19,3,104,8,10,9,1.41,0.31,                                                ,94.3,4.18,54.4,197.15,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,223.0,230.0,0.91,0.73,76.44,98.0,61,15.0,79.0,86.24,8.0,8.1,1.245304589,1.654017956,98.577,98.39,89.5,87,0.13,0.05,0.05,0.05,119.9215853,2.291666667,49.6875,1033.020833,9753,no,79.97807638,11,3.285294118,3.638797423,5.4,6.861238368,0.082937726,6.9,0.003328561,6.452634216,0.082787569,2.027387258,61.2079456,67,58,184.2451682,248,168,0.65,6.74375,6.2271875,89.5,87.0,0.13,0.05,0.05,0.05,960000,9.6
490,17,20M,960000,nov.19,3,15,8,10,9,1.43,0.46,0.07,94.4,3.63,46.37,170.13,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,222.0,234.0,1.11,1.37,72.52,92.12,57,46.0,72.0,83.3,8.1,8.1,1.149279281,1.59763098,99.384,99.384,87.67,85,0.16,0.05,0.05,0.05,120.0,0.9375,28.33333333,271.5625,2310,no,79.97770701,8,4.244444444,4.401242457,9.3,6.561022364,0.086848744,6.6,0.0,6.544728435,0.085059758,2.045804047,64.20660277,69,60,177.5047923,203,162,0.44,5.875,6.42625,87.67,85.0,0.16,0.05,0.05,0.05,960000,9.6
491,17,20M,960000,nov.19,3,15,8,10,9,1.43,0.46,0.07,94.4,3.63,46.37,170.13,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,223.0,235.0,0.9,1.23,60.76,94.08,56,46.0,72.0,98.0,8.1,8.1,1.129116487,1.879565859,99.385,99.479,87.33,82,0.17,0.05,0.05,0.05,119.9938472,0.729166667,43.75,298.3333333,2555,no,79.97773065,7,5.709090909,4.440986515,8.4,6.659971611,0.089221772,6.7,0.0,6.581242016,0.087609869,2.05,63.69233499,69,59,178.9148332,215,162,0.42,6.94,6.458,87.33,82.0,0.17,0.05,0.05,0.05,960000,9.6
492,17,20M,960000,nov.19,3,98,8,10,9,1.43,                                          ,                                                ,94.4,3.63,46.37,170.13,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,3.9,4.1,4.1,224.0,230.0,1.04,0.74,66.64,92.12,53,35.0,67.0,77.42,8.1,8.1,1.068628103,1.484857028,99.195,99.195,90.0,86,0.18,0.05,0.05,0.05,120.0,0.9375,27.08333333,361.5625,3048,no,80.0,5,5.71,4.546434906,8.3,6.154861604,0.082640133,6.2,0.0,6.561823989,0.085745545,2.081036196,63.63875089,68,60,175.684528,195,159,0.37,5.9,6.403,90.0,86.0,0.18,0.05,0.05,0.05,960000,9.6
493,17,20M,960000,nov.19,3,98,8,10,9,1.73,                                          ,                                                ,94.1,3.41,41.39,154.45,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,3.9,4.0,4.1,224.0,231.0,0.9,1.02,68.6,92.12,55,42.0,66.0,84.28,8.1,8.1,1.108953692,1.616426638,99.149,99.29,87.17,85,0.18,0.06,0.06,0.05,119.984591,1.041666667,29.27083333,415.4166667,3834,no,80.0,8,6.064285714,4.088199858,5.9,6.254252303,0.08151345,6.2,0.0,6.523522325,0.092008561,2.067810064,64.49858257,68,60,173.0719348,193,159,0.3,6.478571429,6.375,87.17,85.0,0.18,0.06,0.06,0.05,960000,9.6
488,17,20M,960000,nov.19,3,104,8,10,9,1.43,0.31,                                                ,94.4,3.63,46.37,170.13,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.8,3.9,4.0,4.1,223.0,230.0,0.87,0.93,73.5,91.14,60,43.0,75.0,83.3,8.0,8.1,1.22488976,1.59763098,99.099,98.958,91.5,84,0.17,0.05,0.05,0.05,119.9851617,1.875,43.22916667,629.2708333,5318,no,79.95609413,11,6.057142857,4.261748054,9.3,6.758244869,0.084503536,6.8,0.0,6.520845718,0.091124497,2.027466384,63.60651097,67,44,176.6029724,199,111,0.4,7.255555556,6.351111111,91.5,84.0,0.17,0.05,0.05,0.05,960000,9.6
489,17,20M,960000,nov.19,3,105,8,10,9,1.43,0.31,                                                ,94.4,3.63,46.37,170.13,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,3.9,4.0,4.0,4.1,223.0,233.0,0.93,1.0,69.58,89.18,55,40.0,70.0,80.36,8.1,8.1,1.08122985,1.541244004,99.338,99.432,88.33,83,0.18,0.05,0.05,0.05,119.971211,1.041666667,27.70833333,320.9375,2185,no,80.0,6,6.911111111,4.282309059,6.2,6.357761989,0.084909544,6.4,0.0,6.5439254,0.086237232,2.079012433,64.41705151,70,60,186.0284192,211,160,0.33,6.211111111,6.28,88.33,83.0,0.18,0.05,0.05,0.05,960000,9.6
494,24,40M,1100000,nov.19,5,70,8,10,9,1.89,0.18,0.07,94.2,1.23,12.98,113.041,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,5.2,5.4,5.3,5.4,435.0,461.0,1.12,1.49,86.24,115.64,91,67.0,119.0,103.88,10.1,10.1,1.06273897,1.213157409,98.697,98.616,87.67,82,0.08,0.34,0.12,0.1,79.89041394,5.545454545,260.2727273,1039.909091,7294,yes,44.9889021,19,10.16153846,4.43888556,8.8,8.835774142,0.346016962,9.0,3.988308061,8.259770551,0.126676848,2.444553073,739.773743,1443,526,208.103352,263,118,0.14,8.610810811,8.113783784,87.67,82.0,0.08,0.34,0.12,0.1,1100000,11.0
495,15,40M,1100000,nov.19,3,105,8,10,9,1.73,0.31,                                                ,94.1,3.41,41.39,154.45,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,5.2,5.4,5.4,5.4,438.0,455.0,1.05,1.14,96.04,115.64,88,67.0,109.0,101.92,10.1,10.1,1.02770362,1.190267647,99.545,99.504,87.33,81,0.08,0.06,0.06,0.05,79.99757134,1.636363636,34.63636364,240.1818182,2466,no,47.63693749,3,3.927407407,4.35722467,6.6,8.261043443,0.081799851,8.3,4.036723508,8.36228786,0.056634398,2.515156313,772.0769387,1486,526,197.0842469,561,182,0.3,8.106666667,8.159333333,87.33,81.0,0.08,0.06,0.06,0.05,1100000,11.0
496,15,40M,1100000,nov.19,3,105,8,10,9,1.73,0.31,                                                ,94.1,3.41,41.39,154.45,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,3.94,5.3,5.4,5.3,5.4,440.0,464.0,1.07,1.33,94.08,127.4,93,72.0,119.0,107.8,10.1,10.1,1.086095871,1.258936934,99.379,99.256,89.83,85,0.08,0.05,0.05,0.05,79.96142112,2.636363636,41.0,465.3636364,4930,no,44.99439664,1,5.872176309,4.491220647,7.7,8.658482953,0.088339301,8.7,4.08815816,8.402913052,0.064381542,2.491115594,784.1057091,1557,526,203.8446641,227,114,0.35,8.576,8.24,89.83,85.0,0.08,0.05,0.05,0.05,1100000,11.0
497,23,20M,960000,nov.19,5,90,8,10,10,0.94,0.17,0.06,95.1,2.03,32.39,152.375,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,2.406,4.0,4.1,4.1,4.2,220.0,232.0,1.09,1.36,60.76,80.36,60,46.0,73.0,69.58,8.1,8.1,1.150754607,1.302718146,97.398,97.491,93.5,82,0.0,0.19,0.05,0.08,119.9336102,3.854166667,69.79166667,1264.791667,11814,no,79.97853186,16,22.52894737,4.485964912,8.9,4.860610312,0.101853934,4.9,0.0,6.44788846,0.040525013,1.976103122,1173.537355,1738,326,144.215363,171,91,0.73,4.9,6.232894737,93.5,82.0,0.0,0.19,0.05,0.08,960000,9.6
498,23,20M,960000,nov.19,5,91,8,10,10,1.29,0.18,0.07,94.8,1.55,24.07,136.302,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,2.406,4.0,4.1,4.1,4.2,215.0,229.0,1.1,1.56,54.88,72.52,52,34.0,68.0,63.7,8.1,8.1,0.99732066,1.192629289,98.865,98.958,91.17,85,0.0,0.28,0.06,0.1,119.9314745,2.5,41.66666667,691.0416667,6369,no,79.97879617,13,6.595652174,4.784143399,11.1,4.05377456,0.109215334,4.1,0.0,6.384922441,0.179239493,2.066632196,1198.110996,1689,894,130.6701138,152,116,0.28,4.468181818,6.292272727,91.17,85.0,0.0,0.28,0.06,0.1,960000,9.6
499,23,20M,960000,nov.19,5,91,8,10,10,1.29,0.18,0.07,94.8,1.55,24.07,136.302,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,2.406,4.0,4.1,4.1,4.2,221.0,231.0,1.11,1.07,58.8,74.48,56,44.0,72.0,67.62,8.1,8.1,1.074037634,1.266021861,98.25,98.343,94.0,84,0.0,0.2,0.05,0.09,119.9555556,3.333333333,49.79166667,951.4583333,8303,no,79.97826837,10,6.556666667,4.953886372,8.9,4.253502963,0.126283225,4.3,0.0,6.434196584,0.055058208,2.059891948,1126.997212,1543,239,136.3506448,182,78,0.35,4.196551724,6.165517241,94.0,84.0,0.0,0.2,0.05,0.09,960000,9.6
500,23,20M,960000,nov.19,5,91,8,10,10,1.29,0.18,0.07,94.8,1.55,24.07,136.302,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,2.406,4.0,4.2,4.1,4.2,220.0,231.0,1.21,1.24,58.8,80.36,52,37.0,71.0,67.62,8.1,8.1,0.97357493,1.266021861,97.967,98.106,93.83,86,0.0,0.21,0.05,0.09,119.919641,3.020833333,35.0,1578.4375,14405,no,79.84339427,17,6.125531915,5.058976157,9.5,4.157313223,0.130390802,4.2,0.0,6.437807787,0.052615116,2.074180989,1199.420203,1631,284,131.4517713,149,113,0.49,4.341304348,6.266521739,93.83,86.0,0.0,0.21,0.05,0.09,960000,9.6
501,23,20M,960000,nov.19,5,91,8,10,10,1.29,0.18,0.07,94.8,1.55,24.07,136.302,0.05,17,50,83,4.542,0.45,0.32,32.585,118.459,256.349,4.6,2.406,4.0,4.2,4.2,4.2,220.0,230.0,1.32,1.19,50.96,70.56,50,34.0,68.0,62.72,8.1,8.1,0.93612974,1.174281146,98.342,98.295,88.83,83,0.0,0.23,0.05,0.1,119.9315608,3.541666667,38.4375,1365.208333,12451,no,79.97825337,20,6.380952381,5.199124343,10.4,4.157302977,0.125770551,4.2,0.0,6.503295972,0.051839616,2.084819615,1170.074256,1598,884,132.3222417,149,119,0.23,4.492682927,6.290243902,88.83,83.0,0.0,0.23,0.05,0.1,960000,9.6
502,11,5MG,480000,dec.19,5,92,9,10,10,1.11,0.18,0.07,95.0,1.77,34.03,163.837,0.05,17,50,83,4.386,0.45,0.34,32.764,122.547,260.382,4.6,2.406,2.6,2.7,2.7,2.7,55.4,57.3,0.97,0.84,46.06,53.9,41,33.0,48.0,49.98,5.0,5.1,1.934418495,2.311866006,95.437,95.076,98.17,95,0.05,0.23,0.05,0.11,99.94008439,2.5,98.125,558.75,2567,no,60.0,9,8.65,4.318867925,11.4,4.255569081,0.053708641,4.3,0.09957395,3.716159464,0.027370181,0.659823494,47.32866707,819,2,2253.667681,4734,165,0.21,3.175,3.72625,98.17,95.0,0.05,0.23,0.05,0.11,480000,4.8
503,15,40M,1100000,dec.19,3,106,9,10,10,1.33,0.32,                                                ,94.4,3.77,47.82,169.15,0.05,17,50,83,4.386,0.45,0.34,32.764,122.547,260.382,4.6,2.406,5.3,5.4,5.3,5.4,435.0,455.0,1.12,1.35,86.24,119.56,89,68.0,112.0,99.96,10.1,10.2,1.03938207,1.155933003,98.245,98.285,90.83,87,0.09,0.05,0.05,0.05,79.988357,5.454545455,47.18181818,1175.181818,11313,no,49.59095437,2,3.434883721,4.355541237,6.5,9.659376282,0.13020726,9.7,3.529113664,8.301146902,0.08906898,2.408984407,45.76200246,52,14,241.8467378,451,155,0.97,8.510714286,8.499464286,90.83,87.0,0.09,0.05,0.05,0.05,1100000,11.0
504,15,40M,1100000,dec.19,3,106,9,10,10,1.33,0.32,                                                ,94.4,3.77,47.82,169.15,0.05,17,50,83,4.386,0.45,0.34,32.764,122.547,260.382,4.6,2.406,5.3,5.4,5.3,5.4,441.0,456.0,0.87,0.93,92.12,115.64,91,67.0,113.0,101.92,10.1,10.2,1.06273897,1.178598356,99.442,99.483,87.33,75,0.11,0.05,0.05,0.05,79.98436364,2.636363636,33.09090909,434.7272727,4237,no,49.99356349,1,2.992307692,3.34482899,5.2,9.658587089,0.121406116,9.7,3.546122615,8.080980512,0.07713047,2.410850589,52.67844093,61,44,245.6063743,312,184,0.75,9.845833333,7.809166667,87.33,75.0,0.11,0.05,0.05,0.05,1100000,11.0
505,15,40M,1100000,dec.19,3,107,9,10,10,2.33,0.34,                                                ,93.4,3.96,49.92,177.26,0.05,17,50,83,4.386,0.45,0.34,32.764,122.547,260.382,4.6,2.406,5.2,5.3,5.3,5.4,440.0,458.0,0.78,0.93,96.04,125.44,102,78.0,130.0,106.82,10.1,10.1,1.213677431,1.247492053,98.698,98.698,88.5,84,0.1,0.06,0.06,0.05,79.94637447,8.545454545,72.36363636,912.6363636,7739,no,49.98813219,1,5.14137931,3.254954955,5.4,10.15775651,0.122440796,10.2,0.691021987,7.980352199,0.082282758,2.330594463,58.86868893,65,38,275.9513436,472,161,0.55,10.75897436,7.849487179,88.5,84.0,0.1,0.06,0.06,0.05,1100000,11.0
506,13,10M,1920000,dec.19,3,108,9,10,10,1.42,0.36,                                                ,94.2,3.28,44.86,166.98,0.05,17,50,83,4.386,0.45,0.34,32.764,122.547,260.382,4.6,2.406,3.3,3.4,3.4,3.4,111.0,115.0,1.3,1.01,55.86,76.44,50,28.0,69.0,63.7,6.0,6.1,1.561134008,1.956280058,98.389,98.295,92.17,91,0.05,0.05,0.05,0.05,119.9132082,3.802083333,38.69791667,667.8645833,9188,no,40.00998623,19,12.14848485,4.936311688,7.6,3.611064935,0.105727026,3.6,0.007688312,5.730637229,0.044817405,1.728420779,32.87757576,1566,0,111.7767965,147,0,1.54,3.5125,5.25625,92.17,91.0,0.05,0.05,0.05,0.05,1920000,19.2
